SA1_CODE_DIV,DIVISION,SA2_CODE,SA2_NAME,SA1_CODE,SA1_7_CODE,ACTUAL,PROJECTED
31902150701-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150701,3150701,152,163
31902150702-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150702,3150702,260,253
31902150703-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150703,3150703,327,339
31902150704-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150704,3150704,284,299
31902150705-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150705,3150705,232,234
31902150706-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150706,3150706,116,119
31902150707-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150707,3150707,224,236
31902150708-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150708,3150708,227,235
31902150709-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150709,3150709,277,281
31902150710-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150710,3150710,151,152
31902150711-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150711,3150711,158,165
31902150712-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150712,3150712,316,335
31902150713-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150713,3150713,238,250
31902150714-MAR,MARANOA,319021507,Kingaroy Surrounds - South,31902150714,3150714,416,414
31902150801-FLY,FLYNN,319021508,Monto - Eidsvold,31902150801,3150801,200,193
31902150802-FLY,FLYNN,319021508,Monto - Eidsvold,31902150802,3150802,161,168
31902150803-FLY,FLYNN,319021508,Monto - Eidsvold,31902150803,3150803,252,250
31902150804-FLY,FLYNN,319021508,Monto - Eidsvold,31902150804,3150804,297,304
31902150805-FLY,FLYNN,319021508,Monto - Eidsvold,31902150805,3150805,165,165
31902150806-FLY,FLYNN,319021508,Monto - Eidsvold,31902150806,3150806,169,167
31902150807-FLY,FLYNN,319021508,Monto - Eidsvold,31902150807,3150807,0,0
31902150808-FLY,FLYNN,319021508,Monto - Eidsvold,31902150808,3150808,124,129
31902150809-FLY,FLYNN,319021508,Monto - Eidsvold,31902150809,3150809,220,228
31902150810-FLY,FLYNN,319021508,Monto - Eidsvold,31902150810,3150810,250,256
31902150811-FLY,FLYNN,319021508,Monto - Eidsvold,31902150811,3150811,13,13
31902150812-FLY,FLYNN,319021508,Monto - Eidsvold,31902150812,3150812,238,232
31902150813-FLY,FLYNN,319021508,Monto - Eidsvold,31902150813,3150813,249,251
31902150814-FLY,FLYNN,319021508,Monto - Eidsvold,31902150814,3150814,182,182
31902150815-FLY,FLYNN,319021508,Monto - Eidsvold,31902150815,3150815,144,149
31902150816-FLY,FLYNN,319021508,Monto - Eidsvold,31902150816,3150816,186,188
31902150817-FLY,FLYNN,319021508,Monto - Eidsvold,31902150817,3150817,222,223
31902150901-MAR,MARANOA,319021509,Nanango,31902150901,3150901,387,402
31902150902-MAR,MARANOA,319021509,Nanango,31902150902,3150902,259,252
31902150903-MAR,MARANOA,319021509,Nanango,31902150903,3150903,317,327
31902150904-MAR,MARANOA,319021509,Nanango,31902150904,3150904,240,244
31902150905-MAR,MARANOA,319021509,Nanango,31902150905,3150905,370,371
31902150906-MAR,MARANOA,319021509,Nanango,31902150906,3150906,366,372
31902150907-MAR,MARANOA,319021509,Nanango,31902150907,3150907,162,161
31902150908-MAR,MARANOA,319021509,Nanango,31902150908,3150908,365,388
31902150909-MAR,MARANOA,319021509,Nanango,31902150909,3150909,379,415
31902150910-MAR,MARANOA,319021509,Nanango,31902150910,3150910,205,209
31902150911-MAR,MARANOA,319021509,Nanango,31902150911,3150911,239,254
31902150912-MAR,MARANOA,319021509,Nanango,31902150912,3150912,205,206
31902150913-MAR,MARANOA,319021509,Nanango,31902150913,3150913,236,243
31902150914-MAR,MARANOA,319021509,Nanango,31902150914,3150914,307,317
31902150915-MAR,MARANOA,319021509,Nanango,31902150915,3150915,379,394
31902150916-MAR,MARANOA,319021509,Nanango,31902150916,3150916,376,390
31902150917-MAR,MARANOA,319021509,Nanango,31902150917,3150917,316,308
31902150918-MAR,MARANOA,319021509,Nanango,31902150918,3150918,175,170
31902150919-MAR,MARANOA,319021509,Nanango,31902150919,3150919,333,338
31902150920-MAR,MARANOA,319021509,Nanango,31902150920,3150920,377,382
31902150921-MAR,MARANOA,319021509,Nanango,31902150921,3150921,494,538
31902150922-MAR,MARANOA,319021509,Nanango,31902150922,3150922,328,337
31902150923-MAR,MARANOA,319021509,Nanango,31902150923,3150923,428,425
31902150924-MAR,MARANOA,319021509,Nanango,31902150924,3150924,404,423
31902150925-MAR,MARANOA,319021509,Nanango,31902150925,3150925,415,416
31902150926-MAR,MARANOA,319021509,Nanango,31902150926,3150926,185,195
31902150927-MAR,MARANOA,319021509,Nanango,31902150927,3150927,294,317
31902151001-FLY,FLYNN,319021510,North Burnett,31902151001,3151001,10,10
31903151101-WID,WIDE BAY,319031511,Cooloola,31903151101,3151101,372,373
31903151102-WID,WIDE BAY,319031511,Cooloola,31903151102,3151102,340,350
31903151103-WID,WIDE BAY,319031511,Cooloola,31903151103,3151103,389,400
31903151104-WID,WIDE BAY,319031511,Cooloola,31903151104,3151104,578,588
31903151105-WID,WIDE BAY,319031511,Cooloola,31903151105,3151105,362,393
31903151106-WID,WIDE BAY,319031511,Cooloola,31903151106,3151106,420,435
31903151107-WID,WIDE BAY,319031511,Cooloola,31903151107,3151107,407,412
31903151108-WID,WIDE BAY,319031511,Cooloola,31903151108,3151108,476,472
31903151110-WID,WIDE BAY,319031511,Cooloola,31903151110,3151110,318,344
31903151112-WID,WIDE BAY,319031511,Cooloola,31903151112,3151112,2,2
31903151113-WID,WIDE BAY,319031511,Cooloola,31903151113,3151113,9,9
31903151114-WID,WIDE BAY,319031511,Cooloola,31903151114,3151114,364,379
31903151115-WID,WIDE BAY,319031511,Cooloola,31903151115,3151115,106,111
31903151116-WID,WIDE BAY,319031511,Cooloola,31903151116,3151116,498,495
31903151117-WID,WIDE BAY,319031511,Cooloola,31903151117,3151117,311,320
31903151118-WID,WIDE BAY,319031511,Cooloola,31903151118,3151118,109,111
31903151119-WID,WIDE BAY,319031511,Cooloola,31903151119,3151119,371,360
31903151120-WID,WIDE BAY,319031511,Cooloola,31903151120,3151120,342,340
31903151121-WID,WIDE BAY,319031511,Cooloola,31903151121,3151121,178,176
31903151204-WID,WIDE BAY,319031512,Gympie - North,31903151204,3151204,385,400
31903151205-WID,WIDE BAY,319031512,Gympie - North,31903151205,3151205,593,619
31903151206-WID,WIDE BAY,319031512,Gympie - North,31903151206,3151206,487,494
31903151207-WID,WIDE BAY,319031512,Gympie - North,31903151207,3151207,143,146
31903151208-WID,WIDE BAY,319031512,Gympie - North,31903151208,3151208,141,143
31903151209-WID,WIDE BAY,319031512,Gympie - North,31903151209,3151209,257,266
31903151210-WID,WIDE BAY,319031512,Gympie - North,31903151210,3151210,187,195
31903151211-WID,WIDE BAY,319031512,Gympie - North,31903151211,3151211,278,286
31903151212-WID,WIDE BAY,319031512,Gympie - North,31903151212,3151212,320,328
31903151213-WID,WIDE BAY,319031512,Gympie - North,31903151213,3151213,301,308
31903151214-WID,WIDE BAY,319031512,Gympie - North,31903151214,3151214,144,148
31903151215-WID,WIDE BAY,319031512,Gympie - North,31903151215,3151215,277,274
31903151216-WID,WIDE BAY,319031512,Gympie - North,31903151216,3151216,231,239
31903151217-WID,WIDE BAY,319031512,Gympie - North,31903151217,3151217,322,334
31903151218-WID,WIDE BAY,319031512,Gympie - North,31903151218,3151218,369,380
31903151220-WID,WIDE BAY,319031512,Gympie - North,31903151220,3151220,363,374
31903151221-WID,WIDE BAY,319031512,Gympie - North,31903151221,3151221,229,242
31903151222-WID,WIDE BAY,319031512,Gympie - North,31903151222,3151222,319,325
31903151223-WID,WIDE BAY,319031512,Gympie - North,31903151223,3151223,481,504
31903151224-WID,WIDE BAY,319031512,Gympie - North,31903151224,3151224,231,234
31903151225-WID,WIDE BAY,319031512,Gympie - North,31903151225,3151225,242,251
31903151226-WID,WIDE BAY,319031512,Gympie - North,31903151226,3151226,278,297
31903151227-WID,WIDE BAY,319031512,Gympie - North,31903151227,3151227,182,181
31903151228-WID,WIDE BAY,319031512,Gympie - North,31903151228,3151228,266,258
31903151229-WID,WIDE BAY,319031512,Gympie - North,31903151229,3151229,459,466
31903151230-WID,WIDE BAY,319031512,Gympie - North,31903151230,3151230,247,243
31903151231-WID,WIDE BAY,319031512,Gympie - North,31903151231,3151231,330,336
31903151232-WID,WIDE BAY,319031512,Gympie - North,31903151232,3151232,255,254
31903151234-WID,WIDE BAY,319031512,Gympie - North,31903151234,3151234,561,561
31903151235-WID,WIDE BAY,319031512,Gympie - North,31903151235,3151235,319,336
31903151236-WID,WIDE BAY,319031512,Gympie - North,31903151236,3151236,461,490
31903151237-WID,WIDE BAY,319031512,Gympie - North,31903151237,3151237,474,502
31903151238-WID,WIDE BAY,319031512,Gympie - North,31903151238,3151238,266,275
31903151239-WID,WIDE BAY,319031512,Gympie - North,31903151239,3151239,371,394
31903151240-WID,WIDE BAY,319031512,Gympie - North,31903151240,3151240,664,687
31903151241-WID,WIDE BAY,319031512,Gympie - North,31903151241,3151241,220,220
31903151242-WID,WIDE BAY,319031512,Gympie - North,31903151242,3151242,181,183
31903151303-WID,WIDE BAY,319031513,Gympie - South,31903151303,3151303,425,459
31903151304-WID,WIDE BAY,319031513,Gympie - South,31903151304,3151304,401,389
31903151305-WID,WIDE BAY,319031513,Gympie - South,31903151305,3151305,544,540
31903151306-WID,WIDE BAY,319031513,Gympie - South,31903151306,3151306,239,248
31903151307-WID,WIDE BAY,319031513,Gympie - South,31903151307,3151307,566,601
31903151308-WID,WIDE BAY,319031513,Gympie - South,31903151308,3151308,241,254
31903151309-WID,WIDE BAY,319031513,Gympie - South,31903151309,3151309,438,467
31903151311-WID,WIDE BAY,319031513,Gympie - South,31903151311,3151311,513,525
31903151312-WID,WIDE BAY,319031513,Gympie - South,31903151312,3151312,514,515
31903151314-WID,WIDE BAY,319031513,Gympie - South,31903151314,3151314,563,629
31903151315-WID,WIDE BAY,319031513,Gympie - South,31903151315,3151315,447,448
31903151316-WID,WIDE BAY,319031513,Gympie - South,31903151316,3151316,259,276
31903151317-WID,WIDE BAY,319031513,Gympie - South,31903151317,3151317,606,648
31903151318-WID,WIDE BAY,319031513,Gympie - South,31903151318,3151318,529,582
31903151319-WID,WIDE BAY,319031513,Gympie - South,31903151319,3151319,456,469
31903151320-WID,WIDE BAY,319031513,Gympie - South,31903151320,3151320,269,280
31903151401-WID,WIDE BAY,319031514,Gympie Surrounds,31903151401,3151401,381,388
31903151402-WID,WIDE BAY,319031514,Gympie Surrounds,31903151402,3151402,405,427
31903151403-WID,WIDE BAY,319031514,Gympie Surrounds,31903151403,3151403,591,636
31903151404-WID,WIDE BAY,319031514,Gympie Surrounds,31903151404,3151404,439,469
31903151405-WID,WIDE BAY,319031514,Gympie Surrounds,31903151405,3151405,338,370
31903151406-WID,WIDE BAY,319031514,Gympie Surrounds,31903151406,3151406,396,435
31903151407-WID,WIDE BAY,319031514,Gympie Surrounds,31903151407,3151407,0,0
31903151408-WID,WIDE BAY,319031514,Gympie Surrounds,31903151408,3151408,201,203
31903151409-WID,WIDE BAY,319031514,Gympie Surrounds,31903151409,3151409,523,513
31903151410-WID,WIDE BAY,319031514,Gympie Surrounds,31903151410,3151410,224,237
31903151411-WID,WIDE BAY,319031514,Gympie Surrounds,31903151411,3151411,278,272
31903151412-WID,WIDE BAY,319031514,Gympie Surrounds,31903151412,3151412,95,101
31903151413-WID,WIDE BAY,319031514,Gympie Surrounds,31903151413,3151413,267,281
31903151414-WID,WIDE BAY,319031514,Gympie Surrounds,31903151414,3151414,381,393
31903151415-WID,WIDE BAY,319031514,Gympie Surrounds,31903151415,3151415,364,397
31903151416-WID,WIDE BAY,319031514,Gympie Surrounds,31903151416,3151416,336,359
31903151417-WID,WIDE BAY,319031514,Gympie Surrounds,31903151417,3151417,314,324
31903151418-WID,WIDE BAY,319031514,Gympie Surrounds,31903151418,3151418,457,476
31903151419-WID,WIDE BAY,319031514,Gympie Surrounds,31903151419,3151419,0,0
31903151420-WID,WIDE BAY,319031514,Gympie Surrounds,31903151420,3151420,147,155
31903151421-WID,WIDE BAY,319031514,Gympie Surrounds,31903151421,3151421,151,162
31903151422-WID,WIDE BAY,319031514,Gympie Surrounds,31903151422,3151422,377,412
31903151423-WID,WIDE BAY,319031514,Gympie Surrounds,31903151423,3151423,150,147
31903151424-WID,WIDE BAY,319031514,Gympie Surrounds,31903151424,3151424,330,335
31903151425-WID,WIDE BAY,319031514,Gympie Surrounds,31903151425,3151425,138,151
31903151426-WID,WIDE BAY,319031514,Gympie Surrounds,31903151426,3151426,196,209
31903151427-WID,WIDE BAY,319031514,Gympie Surrounds,31903151427,3151427,300,294
31903151428-WID,WIDE BAY,319031514,Gympie Surrounds,31903151428,3151428,432,451
31903151429-WID,WIDE BAY,319031514,Gympie Surrounds,31903151429,3151429,376,378
31903151430-WID,WIDE BAY,319031514,Gympie Surrounds,31903151430,3151430,668,690
31903151431-WID,WIDE BAY,319031514,Gympie Surrounds,31903151431,3151431,526,545
31903151432-WID,WIDE BAY,319031514,Gympie Surrounds,31903151432,3151432,266,284
31903151433-WID,WIDE BAY,319031514,Gympie Surrounds,31903151433,3151433,641,648
31903151434-WID,WIDE BAY,319031514,Gympie Surrounds,31903151434,3151434,279,292
31903151435-WID,WIDE BAY,319031514,Gympie Surrounds,31903151435,3151435,359,387
31903151436-WID,WIDE BAY,319031514,Gympie Surrounds,31903151436,3151436,397,432
31903151437-WID,WIDE BAY,319031514,Gympie Surrounds,31903151437,3151437,303,308
31903151438-WID,WIDE BAY,319031514,Gympie Surrounds,31903151438,3151438,397,405
31903151439-WID,WIDE BAY,319031514,Gympie Surrounds,31903151439,3151439,177,185
31903151440-WID,WIDE BAY,319031514,Gympie Surrounds,31903151440,3151440,478,498
31903151441-WID,WIDE BAY,319031514,Gympie Surrounds,31903151441,3151441,318,337
31903151443-WID,WIDE BAY,319031514,Gympie Surrounds,31903151443,3151443,268,270
31903151444-WID,WIDE BAY,319031514,Gympie Surrounds,31903151444,3151444,368,395
31903151445-WID,WIDE BAY,319031514,Gympie Surrounds,31903151445,3151445,330,339
31903151446-WID,WIDE BAY,319031514,Gympie Surrounds,31903151446,3151446,406,422
31903151447-WID,WIDE BAY,319031514,Gympie Surrounds,31903151447,3151447,196,213
31903151448-WID,WIDE BAY,319031514,Gympie Surrounds,31903151448,3151448,389,416
31903151449-WID,WIDE BAY,319031514,Gympie Surrounds,31903151449,3151449,181,183
31903151450-WID,WIDE BAY,319031514,Gympie Surrounds,31903151450,3151450,410,451
31903151451-WID,WIDE BAY,319031514,Gympie Surrounds,31903151451,3151451,423,428
31903151452-WID,WIDE BAY,319031514,Gympie Surrounds,31903151452,3151452,163,166
31903151453-WID,WIDE BAY,319031514,Gympie Surrounds,31903151453,3151453,426,448
31903151454-WID,WIDE BAY,319031514,Gympie Surrounds,31903151454,3151454,210,211
31903151455-WID,WIDE BAY,319031514,Gympie Surrounds,31903151455,3151455,365,378
31903151501-WID,WIDE BAY,319031515,Kilkivan,31903151501,3151501,345,358
31903151502-WID,WIDE BAY,319031515,Kilkivan,31903151502,3151502,252,269
31903151503-WID,WIDE BAY,319031515,Kilkivan,31903151503,3151503,405,420
31903151504-WID,WIDE BAY,319031515,Kilkivan,31903151504,3151504,452,467
31903151505-WID,WIDE BAY,319031515,Kilkivan,31903151505,3151505,301,303
31903151506-WID,WIDE BAY,319031515,Kilkivan,31903151506,3151506,225,219
31903151507-WID,WIDE BAY,319031515,Kilkivan,31903151507,3151507,173,183
31903151508-WID,WIDE BAY,319031515,Kilkivan,31903151508,3151508,187,192
31903151509-WID,WIDE BAY,319031515,Kilkivan,31903151509,3151509,230,236
31903151510-WID,WIDE BAY,319031515,Kilkivan,31903151510,3151510,234,232
31903151511-WID,WIDE BAY,319031515,Kilkivan,31903151511,3151511,237,248
31904151601-HIN,HINKLER,319041516,Booral - River Heads,31904151601,3151601,300,331
31904151602-HIN,HINKLER,319041516,Booral - River Heads,31904151602,3151602,979,1019
31904151603-HIN,HINKLER,319041516,Booral - River Heads,31904151603,3151603,1740,2075
31904151604-HIN,HINKLER,319041516,Booral - River Heads,31904151604,3151604,0,0
31904151605-HIN,HINKLER,319041516,Booral - River Heads,31904151605,3151605,1010,1000
31904151606-HIN,HINKLER,319041516,Booral - River Heads,31904151606,3151606,222,233
31904151607-HIN,HINKLER,319041516,Booral - River Heads,31904151607,3151607,364,381
31904151608-HIN,HINKLER,319041516,Booral - River Heads,31904151608,3151608,186,209
31904151609-HIN,HINKLER,319041516,Booral - River Heads,31904151609,3151609,347,370
31904151610-HIN,HINKLER,319041516,Booral - River Heads,31904151610,3151610,1000,1089
31904151611-HIN,HINKLER,319041516,Booral - River Heads,31904151611,3151611,344,358
31904151701-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151701,3151701,316,324
31904151702-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151702,3151702,481,532
31904151703-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151703,3151703,321,326
31904151704-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151704,3151704,353,380
31904151705-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151705,3151705,372,391
31904151706-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151706,3151706,434,467
31904151707-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151707,3151707,446,461
31904151708-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151708,3151708,274,286
31904151709-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151709,3151709,424,440
31904151710-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151710,3151710,307,325
31904151711-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151711,3151711,283,305
31904151712-HIN,HINKLER,319041517,Craignish - Dundowran Beach,31904151712,3151712,665,708
31904151801-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151801,3151801,324,313
31904151802-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151802,3151802,356,383
31904151803-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151803,3151803,449,441
31904151805-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151805,3151805,365,376
31904151806-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151806,3151806,365,362
31904151807-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151807,3151807,380,387
31904151808-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151808,3151808,287,301
31904151809-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151809,3151809,325,327
31904151810-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151810,3151810,174,168
31904151811-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151811,3151811,299,300
31904151812-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151812,3151812,773,797
31904151815-HIN,HINKLER,319041518,Pialba - Eli Waters,31904151815,3151815,318,307
